Gerado em;Categoria;Item;Tier;Encantamento;API ID;Melhor cidade compra;Menor preco compra;Black Market pedido venda;Black Market compra max;Lucro bruto;ROI %;Compra atualizada;Black Market venda atualizado;Black Market compra atualizado;Bridgewatch venda min;Caerleon venda min;Fort Sterling venda min;Lymhurst venda min;Martlock venda min;Thetford venda min
12/05/2026 17:50:23;armaduras;Robe de Druida;T5;.1;T5_ARMOR_CLOTH_KEEPER@1;Fort Sterling;24991;;39816;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:05:00;;25000;24991;;;24998
12/05/2026 17:50:23;armaduras;Robe de Druida;T5;.2;T5_ARMOR_CLOTH_KEEPER@2;Fort Sterling;64989;;28182;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;159058;64989;;;77965
12/05/2026 17:50:23;armaduras;Robe de Druida;T5;.3;T5_ARMOR_CLOTH_KEEPER@3;Fort Sterling;294993;;299575;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;294993;;;296000
12/05/2026 17:50:23;armaduras;Robe de Druida;T6;.0;T6_ARMOR_CLOTH_KEEPER;Lymhurst;47996;;75840;;;2026-05-12T13:15:00;0001-01-01T00:00:00;2026-05-12T15:10:00;;69983;54994;47996;;
12/05/2026 17:50:23;armaduras;Robe de Druida;T6;.1;T6_ARMOR_CLOTH_KEEPER@1;Fort Sterling;84992;;25578;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;134998;84992;;;84997
12/05/2026 17:50:23;armaduras;Robe de Druida;T6;.2;T6_ARMOR_CLOTH_KEEPER@2;Fort Sterling;227998;;61732;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;300000;227998;;;249995
12/05/2026 17:50:23;armaduras;Robe de Druida;T6;.3;T6_ARMOR_CLOTH_KEEPER@3;Fort Sterling;690991;;260550;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;949998;690991;;;889999
12/05/2026 17:50:23;armaduras;Robe de Druida;T7;.0;T7_ARMOR_CLOTH_KEEPER;Fort Sterling;97823;;55265;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;224895;97823;;;
12/05/2026 17:50:23;armaduras;Robe de Druida;T7;.1;T7_ARMOR_CLOTH_KEEPER@1;Fort Sterling;207950;;139258;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;300985;207950;;;
12/05/2026 17:50:23;armaduras;Robe de Druida;T7;.2;T7_ARMOR_CLOTH_KEEPER@2;Caerleon;779991;;144963;;;2026-05-12T15:00:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;779991;829000;;;
12/05/2026 17:50:23;armaduras;Robe de Druida;T7;.3;T7_ARMOR_CLOTH_KEEPER@3;Fort Sterling;2599999;;1698623;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;2599999;;;
12/05/2026 17:50:23;armaduras;Robe de Druida;T8;.0;T8_ARMOR_CLOTH_KEEPER;;;;378960;;;;0001-01-01T00:00:00;2026-05-12T15:10:00;;;;;;
12/05/2026 17:50:23;armaduras;Robe de Druida;T8;.1;T8_ARMOR_CLOTH_KEEPER@1;Thetford;1097994;;193256;;;2026-05-11T23:10:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;1097994
12/05/2026 17:50:23;armaduras;Robe de Druida;T8;.2;T8_ARMOR_CLOTH_KEEPER@2;Martlock;4499992;;418743;;;2026-05-11T23:20:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;4499992;
12/05/2026 17:50:23;armaduras;Robe de Druida;T8;.3;T8_ARMOR_CLOTH_KEEPER@3;;;;1250580;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Robe de Erudito;T5;.0;T5_ARMOR_CLOTH_SET1;Thetford;7999;15584;10744;7585;94,82;2026-05-12T14:00:00;2026-05-12T19:45:00;2026-05-12T19:45:00;;14793;9493;;;7999
12/05/2026 17:50:23;armaduras;Robe de Erudito;T5;.1;T5_ARMOR_CLOTH_SET1@1;Martlock;10067;24577;10744;14510;144,13;2026-05-11T22:30:00;2026-05-12T19:45:00;2026-05-12T19:45:00;;43995;16891;17347;10067;
12/05/2026 17:50:23;armaduras;Robe de Erudito;T5;.2;T5_ARMOR_CLOTH_SET1@2;Fort Sterling;37383;;32838;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;99985;37383;;;
12/05/2026 17:50:23;armaduras;Robe de Erudito;T5;.3;T5_ARMOR_CLOTH_SET1@3;Caerleon;630996;;219762;;;2026-05-12T17:40:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;630996;;;;
12/05/2026 17:50:23;armaduras;Robe de Erudito;T6;.0;T6_ARMOR_CLOTH_SET1;Fort Sterling;22994;35426;32864;12432;54,07;2026-05-12T18:25:00;2026-05-12T08:05:00;2026-05-12T15:15:00;;42984;22994;25480;;
12/05/2026 17:50:23;armaduras;Robe de Erudito;T6;.1;T6_ARMOR_CLOTH_SET1@1;Fort Sterling;49937;65979;58098;16042;32,12;2026-05-12T18:25:00;2026-05-12T08:05:00;2026-05-12T15:15:00;;99993;49937;;;
12/05/2026 17:50:23;armaduras;Robe de Erudito;T6;.2;T6_ARMOR_CLOTH_SET1@2;;;;265230;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Robe de Erudito;T6;.3;T6_ARMOR_CLOTH_SET1@3;Thetford;464975;;80848;;;2026-05-11T23:05:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;499997;;;464975
12/05/2026 17:50:23;armaduras;Robe de Erudito;T7;.0;T7_ARMOR_CLOTH_SET1;Fort Sterling;75747;94935;94725;19188;25,33;2026-05-12T18:25:00;2026-05-12T08:05:00;2026-05-12T15:15:00;;90000;75747;;;
12/05/2026 17:50:23;armaduras;Robe de Erudito;T7;.1;T7_ARMOR_CLOTH_SET1@1;Caerleon;269995;245982;103566;-24013;-8,89;2026-05-12T15:00:00;2026-05-12T08:05:00;2026-05-12T15:15:00;;269995;;;;
12/05/2026 17:50:23;armaduras;Robe de Erudito;T7;.2;T7_ARMOR_CLOTH_SET1@2;;;;384028;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Robe de Erudito;T7;.3;T7_ARMOR_CLOTH_SET1@3;Fort Sterling;2238996;;1940352;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;2238996;;;
12/05/2026 17:50:23;armaduras;Robe de Erudito;T8;.0;T8_ARMOR_CLOTH_SET1;Thetford;214961;273995;60624;59034;27,46;2026-05-11T22:30:00;2026-05-12T08:05:00;2026-05-12T15:15:00;;333320;;;;214961
12/05/2026 17:50:23;armaduras;Robe de Erudito;T8;.1;T8_ARMOR_CLOTH_SET1@1;Caerleon;599998;692197;389081;92199;15,37;2026-05-12T15:00:00;2026-05-12T08:05:00;2026-05-12T15:15:00;;599998;;;;
12/05/2026 17:50:23;armaduras;Robe de Erudito;T8;.2;T8_ARMOR_CLOTH_SET1@2;Fort Sterling;2052119;;1435052;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;2052119;;;
12/05/2026 17:50:23;armaduras;Robe de Erudito;T8;.3;T8_ARMOR_CLOTH_SET1@3;;;;1273293;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Robe de Mago;T5;.0;T5_ARMOR_CLOTH_SET3;Caerleon;14471;14534;14852;63;0,44;2026-05-12T10:25:00;2026-05-12T08:05:00;2026-05-12T09:45:00;;14471;;;;
12/05/2026 17:50:23;armaduras;Robe de Mago;T5;.1;T5_ARMOR_CLOTH_SET3@1;Lymhurst;17972;25957;25912;7985;44,43;2026-05-12T13:10:00;2026-05-12T08:05:00;2026-05-12T09:45:00;;39999;;17972;;20416
12/05/2026 17:50:23;armaduras;Robe de Mago;T5;.2;T5_ARMOR_CLOTH_SET3@2;Thetford;31990;;58098;;;2026-05-11T22:15:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;118995;39998;43500;;31990
12/05/2026 17:50:23;armaduras;Robe de Mago;T5;.3;T5_ARMOR_CLOTH_SET3@3;Fort Sterling;199799;;386478;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;199799;229989;;
12/05/2026 17:50:23;armaduras;Robe de Mago;T6;.0;T6_ARMOR_CLOTH_SET3;Lymhurst;26555;37150;27176;10595;39,90;2026-05-12T13:25:00;2026-05-12T08:05:00;2026-05-12T15:15:00;;41995;;26555;;
12/05/2026 17:50:23;armaduras;Robe de Mago;T6;.1;T6_ARMOR_CLOTH_SET3@1;Caerleon;90184;61943;56835;-28241;-31,31;2026-05-12T10:25:00;2026-05-12T08:05:00;2026-05-12T15:15:00;;90184;;;;
12/05/2026 17:50:23;armaduras;Robe de Mago;T6;.2;T6_ARMOR_CLOTH_SET3@2;Lymhurst;169995;296992;65676;126997;74,71;2026-05-12T02:05:00;2026-05-12T03:10:00;2026-05-12T15:15:00;;;219993;169995;;
12/05/2026 17:50:23;armaduras;Robe de Mago;T6;.3;T6_ARMOR_CLOTH_SET3@3;Caerleon;730550;606970;581095;-123580;-16,92;2026-05-12T01:40:00;2026-05-12T04:55:00;2026-05-12T15:15:00;;730550;;;;
12/05/2026 17:50:23;armaduras;Robe de Mago;T7;.0;T7_ARMOR_CLOTH_SET3;Caerleon;96990;97863;94725;873;0,90;2026-05-12T10:25:00;2026-05-12T08:05:00;2026-05-12T15:05:00;;96990;;;;
12/05/2026 17:50:23;armaduras;Robe de Mago;T7;.1;T7_ARMOR_CLOTH_SET3@1;Caerleon;288988;296666;78306;7678;2,66;2026-05-12T15:00:00;2026-05-12T08:05:00;2026-05-12T15:15:00;;288988;;;;
12/05/2026 17:50:23;armaduras;Robe de Mago;T7;.2;T7_ARMOR_CLOTH_SET3@2;;;;288021;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Robe de Mago;T7;.3;T7_ARMOR_CLOTH_SET3@3;Fort Sterling;2499996;;101060;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;2499996;;;
12/05/2026 17:50:23;armaduras;Robe de Mago;T8;.0;T8_ARMOR_CLOTH_SET3;Caerleon;379999;328979;257652;-51020;-13,43;2026-05-12T15:00:00;2026-05-12T09:10:00;2026-05-12T15:15:00;;379999;;;;
12/05/2026 17:50:23;armaduras;Robe de Mago;T8;.1;T8_ARMOR_CLOTH_SET3@1;Thetford;589983;609499;449717;19516;3,31;2026-05-11T23:10:00;2026-05-12T08:05:00;2026-05-12T15:15:00;;799996;;;;589983
12/05/2026 17:50:23;armaduras;Robe de Mago;T8;.2;T8_ARMOR_CLOTH_SET3@2;Fort Sterling;2239943;;2021200;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;2239943;;;
12/05/2026 17:50:23;armaduras;Robe de Mago;T8;.3;T8_ARMOR_CLOTH_SET3@3;Fort Sterling;7499999;;687174;;;2026-05-12T18:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;7499999;;;
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T5;.0;T5_SHOES_CLOTH_SET2;Lymhurst;4194;8316;6478;4122;98,28;2026-05-12T19:40:00;2026-05-12T16:25:00;2026-05-12T01:35:00;4465;11851;;4194;;
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T5;.1;T5_SHOES_CLOTH_SET2@1;Lymhurst;10179;19846;18960;9667;94,97;2026-05-12T19:40:00;2026-05-11T22:15:00;2026-05-12T01:35:00;;42496;;10179;;
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T5;.2;T5_SHOES_CLOTH_SET2@2;Lymhurst;21404;;46768;;;2026-05-12T01:15:00;0001-01-01T00:00:00;2026-05-12T15:10:00;;109995;;21404;;27983
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T5;.3;T5_SHOES_CLOTH_SET2@3;;;;70728;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T6;.0;T6_SHOES_CLOTH_SET2;Thetford;14996;;19908;;;2026-05-12T20:45:00;0001-01-01T00:00:00;2026-05-12T01:35:00;;37997;;16889;15998;14996
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T6;.1;T6_SHOES_CLOTH_SET2@1;Caerleon;74998;;34760;;;2026-05-12T01:30:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;74998;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T6;.2;T6_SHOES_CLOTH_SET2@2;Bridgewatch;100000;;68202;;;2026-05-12T17:55:00;0001-01-01T00:00:00;2026-05-12T15:15:00;100000;229955;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T6;.3;T6_SHOES_CLOTH_SET2@3;;;;70728;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T7;.0;T7_SHOES_CLOTH_SET2;Lymhurst;37994;;35392;;;2026-05-12T16:30:00;0001-01-01T00:00:00;2026-05-12T15:10:00;;42997;;37994;;
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T7;.1;T7_SHOES_CLOTH_SET2@1;Bridgewatch;106861;;108618;;;2026-05-12T02:05:00;0001-01-01T00:00:00;2026-05-12T15:15:00;106861;150300;;;108798;
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T7;.2;T7_SHOES_CLOTH_SET2@2;;;;108618;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T7;.3;T7_SHOES_CLOTH_SET2@3;;;;1470423;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T8;.0;T8_SHOES_CLOTH_SET2;;;;198291;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T8;.1;T8_SHOES_CLOTH_SET2@1;Thetford;353330;;65676;;;2026-05-11T23:20:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;353330
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T8;.2;T8_SHOES_CLOTH_SET2@2;;;;995441;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Clérigo;T8;.3;T8_SHOES_CLOTH_SET2@3;;;;434558;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T5;.0;T5_SHOES_CLOTH_KEEPER;Caerleon;16998;;13987;;;2026-05-12T01:30:00;0001-01-01T00:00:00;2026-05-12T01:35:00;;16998;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T5;.1;T5_SHOES_CLOTH_KEEPER@1;Lymhurst;12897;;29820;;;2026-05-12T19:40:00;0001-01-01T00:00:00;2026-05-12T01:35:00;;99975;;12897;;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T5;.2;T5_SHOES_CLOTH_KEEPER@2;;;;42944;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T5;.3;T5_SHOES_CLOTH_KEEPER@3;Lymhurst;119881;;115967;;;2026-05-12T16:20:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;119881;;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T6;.0;T6_SHOES_CLOTH_KEEPER;Martlock;19880;;33180;;;2026-05-12T10:20:00;0001-01-01T00:00:00;2026-05-12T01:35:00;;37989;;;19880;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T6;.1;T6_SHOES_CLOTH_KEEPER@1;Caerleon;199993;83990;78210;-116003;-58,00;2026-05-12T15:05:00;2026-05-12T01:25:00;2026-05-12T15:10:00;;199993;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T6;.2;T6_SHOES_CLOTH_KEEPER@2;Caerleon;209994;;186538;;;2026-05-12T15:05:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;209994;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T6;.3;T6_SHOES_CLOTH_KEEPER@3;;;;330835;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T7;.0;T7_SHOES_CLOTH_KEEPER;Caerleon;139994;;33180;;;2026-05-12T06:25:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;139994;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T7;.1;T7_SHOES_CLOTH_KEEPER@1;Lymhurst;102944;;132153;;;2026-05-12T16:15:00;0001-01-01T00:00:00;2026-05-12T15:10:00;;184997;;102944;;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T7;.2;T7_SHOES_CLOTH_KEEPER@2;;;;48312;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T7;.3;T7_SHOES_CLOTH_KEEPER@3;;;;145908;;;;0001-01-01T00:00:00;2026-05-12T15:10:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T8;.0;T8_SHOES_CLOTH_KEEPER;Fort Sterling;208982;;56844;;;2026-05-12T17:40:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;208982;;;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T8;.1;T8_SHOES_CLOTH_KEEPER@1;;;;36946;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T8;.2;T8_SHOES_CLOTH_KEEPER@2;;;;1068431;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Druida;T8;.3;T8_SHOES_CLOTH_KEEPER@3;;;;1573571;;;;0001-01-01T00:00:00;2026-05-12T15:10:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T5;.0;T5_SHOES_CLOTH_SET1;Lymhurst;4160;8188;8058;4028;96,83;2026-05-12T19:40:00;2026-05-12T11:55:00;2026-05-12T11:55:00;;9988;;4160;;5460
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T5;.1;T5_SHOES_CLOTH_SET1@1;Bridgewatch;10435;17509;17380;7074;67,79;2026-05-11T20:55:00;2026-05-12T11:55:00;2026-05-12T11:55:00;10435;40219;;12459;;
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T5;.2;T5_SHOES_CLOTH_SET1@2;Caerleon;60000;48167;42976;-11833;-19,72;2026-05-12T10:40:00;2026-05-12T11:55:00;2026-05-12T15:10:00;;60000;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T5;.3;T5_SHOES_CLOTH_SET1@3;Lymhurst;119997;183915;126300;63918;53,27;2026-05-12T16:20:00;2026-05-12T10:50:00;2026-05-12T15:15:00;;249999;;119997;;
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T6;.0;T6_SHOES_CLOTH_SET1;Thetford;15998;25589;25280;9591;59,95;2026-05-12T20:45:00;2026-05-12T10:50:00;2026-05-12T10:50:00;;37992;;19547;;15998
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T6;.1;T6_SHOES_CLOTH_SET1@1;Lymhurst;28990;37978;10744;8988;31,00;2026-05-12T16:15:00;2026-05-12T10:50:00;2026-05-12T10:50:00;;77109;;28990;;
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T6;.2;T6_SHOES_CLOTH_SET1@2;Bridgewatch;99997;149999;61887;50002;50,00;2026-05-12T17:55:00;2026-05-12T10:50:00;2026-05-12T15:10:00;99997;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T6;.3;T6_SHOES_CLOTH_SET1@3;;;425425;295542;;;;2026-05-12T10:50:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T7;.0;T7_SHOES_CLOTH_SET1;Lymhurst;31985;52487;39816;20502;64,10;2026-05-12T16:30:00;2026-05-12T10:50:00;2026-05-12T15:15:00;;59997;;31985;;
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T7;.1;T7_SHOES_CLOTH_SET1@1;Lymhurst;99997;138883;98514;38886;38,89;2026-05-12T16:15:00;2026-05-12T10:50:00;2026-05-12T15:15:00;;164900;;99997;;
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T7;.2;T7_SHOES_CLOTH_SET1@2;Caerleon;499994;;70728;;;2026-05-12T15:05:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;499994;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T7;.3;T7_SHOES_CLOTH_SET1@3;;;1430886;50530;;;;2026-05-12T10:50:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T8;.0;T8_SHOES_CLOTH_SET1;Caerleon;195495;;34101;;;2026-05-12T15:05:00;0001-01-01T00:00:00;2026-05-12T15:10:00;;195495;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T8;.1;T8_SHOES_CLOTH_SET1@1;;;;212184;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T8;.2;T8_SHOES_CLOTH_SET1@2;;;;40424;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Erudito;T8;.3;T8_SHOES_CLOTH_SET1@3;;;;2496182;;;;0001-01-01T00:00:00;2026-05-12T06:30:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T5;.0;T5_SHOES_CLOTH_SET3;Caerleon;9959;9296;7110;-663;-6,66;2026-05-12T10:40:00;2026-05-12T16:25:00;2026-05-12T16:25:00;;9959;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T5;.1;T5_SHOES_CLOTH_SET3@1;Caerleon;38985;;15484;;;2026-05-12T10:40:00;0001-01-01T00:00:00;2026-05-12T04:20:00;;38985;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T5;.2;T5_SHOES_CLOTH_SET3@2;Thetford;27980;;36656;;;2026-05-11T23:30:00;0001-01-01T00:00:00;2026-05-12T15:10:00;;;;;;27980
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T5;.3;T5_SHOES_CLOTH_SET3@3;;;;186924;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T6;.0;T6_SHOES_CLOTH_SET3;Lymhurst;14977;;19908;;;2026-05-12T19:40:00;0001-01-01T00:00:00;2026-05-12T01:35:00;;28849;;14977;;16022
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T6;.1;T6_SHOES_CLOTH_SET3@1;Lymhurst;30886;50964;44240;20078;65,01;2026-05-12T04:30:00;2026-05-12T05:35:00;2026-05-12T15:15:00;;75550;;30886;;
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T6;.2;T6_SHOES_CLOTH_SET3@2;Bridgewatch;99972;;135141;;;2026-05-12T17:55:00;0001-01-01T00:00:00;2026-05-12T15:15:00;99972;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T6;.3;T6_SHOES_CLOTH_SET3@3;;;;409212;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T7;.0;T7_SHOES_CLOTH_SET3;Fort Sterling;32000;54496;41080;22496;70,30;2026-05-12T03:00:00;2026-05-12T02:35:00;2026-05-12T15:15:00;;57983;32000;37083;49994;
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T7;.1;T7_SHOES_CLOTH_SET3@1;Lymhurst;99999;;121248;;;2026-05-12T16:15:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;99999;;
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T7;.2;T7_SHOES_CLOTH_SET3@2;;;338845;68202;;;;2026-05-12T16:25:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T7;.3;T7_SHOES_CLOTH_SET3@3;;;;818586;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T8;.0;T8_SHOES_CLOTH_SET3;Caerleon;197893;158885;126300;-39008;-19,71;2026-05-12T15:05:00;2026-05-12T00:30:00;2026-05-12T15:15:00;;197893;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T8;.1;T8_SHOES_CLOTH_SET3@1;Bridgewatch;349999;384975;128826;34976;9,99;2026-05-12T01:30:00;2026-05-12T09:10:00;2026-05-12T15:15:00;349999;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T8;.2;T8_SHOES_CLOTH_SET3@2;;;;363816;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sandálias de Mago;T8;.3;T8_SHOES_CLOTH_SET3@3;;;;2971164;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armaduras;Sapatos de Assassino;T5;.0;T5_SHOES_LEATHER_SET3;Thetford;3172;;7900;;;2026-05-12T14:20:00;0001-01-01T00:00:00;2026-05-12T01:35:00;;14975;5299;;;3172
12/05/2026 17:50:23;armaduras;Sapatos de Assassino;T5;.1;T5_SHOES_LEATHER_SET3@1;Bridgewatch;11995;;12008;;;2026-05-12T00:40:00;0001-01-01T00:00:00;2026-05-12T01:35:00;11995;18082;;13992;;24601
12/05/2026 17:50:23;armaduras;Sapatos de Assassino;T5;.2;T5_SHOES_LEATHER_SET3@2;Bridgewatch;40000;43993;29704;3993;9,98;2026-05-12T19:00:00;2026-05-12T09:45:00;2026-05-12T15:15:00;40000;85984;;;;
12/05/2026 17:50:23;armaduras;Sapatos de Assassino;T5;.3;T5_SHOES_LEATHER_SET3@3;Thetford;173989;;107355;;;2026-05-12T05:45:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;179997;;;;173989
12/05/2026 17:50:23;armaduras;Sapatos de Assassino;T6;.0;T6_SHOES_LEATHER_SET3;Caerleon;31993;;17380;;;2026-05-12T01:30:00;0001-01-01T00:00:00;2026-05-12T15:10:00;;31993;;;;
12/05/2026 17:50:23;armaduras;Sapatos de Assassino;T6;.1;T6_SHOES_LEATHER_SET3@1;Lymhurst;41990;;20856;;;2026-05-11T22:55:00;0001-01-01T00:00:00;2026-05-12T15:40:00;45890;109986;;41990;43000;
12/05/2026 17:50:23;armaduras;Sapatos de Assassino;T6;.2;T6_SHOES_LEATHER_SET3@2;Lymhurst;121775;;111144;;;2026-05-11T22:55:00;0001-01-01T00:00:00;2026-05-12T15:40:00;128976;;;121775;;
12/05/2026 17:50:23;armaduras;Sapatos de Assassino;T6;.3;T6_SHOES_LEATHER_SET3@3;Thetford;369868;;341010;;;2026-05-12T05:45:00;0001-01-01T00:00:00;2026-05-12T15:15:00;;499985;;379978;;369868
12/05/2026 17:50:23;armaduras;Sapatos de Assassino;T7;.0;T7_SHOES_LEATHER_SET3;Bridgewatch;69998;;80264;;;2026-05-12T00:20:00;0001-01-01T00:00:00;2026-05-12T15:15:00;69998;99987;;;;
